,Date,EAC,Lat,Long,eventkey
1464187,2021-07-07,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.60017005,-106.03337144,p0
1464228,2021-07-07,ABUSO SEXUAL,28.78522512,-106.1686684,v8
1464280,2021-07-07,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.7213507,-106.167305,p0
1464289,2021-07-07,ROBO DE AUTOPARTES O ACCESORIOS,28.60628218,-106.11803083,p8
1464291,2021-07-07,DAÑOS A PROPIEDAD PARTICULAR,28.73947648,-106.1239107,p7
1464512,2021-07-08,VIOLENCIA FAMILIAR,28.6294779,-106.04505956,v0
1464521,2021-07-08,VIOLENCIA FAMILIAR,28.60833208,-106.04770859,v0
1464575,2021-07-08,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.73265731,-106.11470396,p1
1464698,2021-07-08,ROBO DE AUTOPARTES O ACCESORIOS,28.62073749,-106.03673167,p8
1464775,2021-07-08,ROBO A BIENES PÚBLICOS,28.6579346,-106.07803763,p16
1464835,2021-07-08,LESIONES POR ARMA BLANCA,28.62983128,-106.04548566,v14
1464847,2021-07-08,ROBO DE AUTOPARTES O ACCESORIOS,28.7054745,-106.13080511,p8
1464878,2021-07-08,ROBO DE AUTOPARTES O ACCESORIOS,28.70562196,-106.13072219,p8
1464888,2021-07-08,HOMICIDIO DOLOSO,28.7035678,-106.0969947,v12
1464912,2021-07-08,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66501893,-106.12473212,p2
1465114,2021-07-08,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.7043087,-106.1026213,v1
1465121,2021-07-08,DAÑOS A PROPIEDAD PARTICULAR,28.66872208,-106.08457466,p7
1465186,2021-07-08,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.62519669,-106.08396327,v1
1465243,2021-07-08,HOMICIDIO DOLOSO,28.6079137,-106.0458736,v12
1465290,2021-07-08,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67247785,-106.11438523,p2
1465463,2021-07-09,VIOLENCIA FAMILIAR,28.6627217,-105.9541503,v0
1465503,2021-07-09,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.62009047,-106.05839644,v1
1465517,2021-07-09,ROBO DE VEHÍCULO SIN VIOLENCIA,28.59918384,-106.09196963,p2
1465556,2021-07-09,ROBO DE AUTOPARTES O ACCESORIOS,28.69045391,-106.14716375,p8
1465559,2021-07-09,HOMICIDIO DOLOSO,28.69075855,-106.11996943,v12
1465563,2021-07-09,ROBO DE AUTOPARTES O ACCESORIOS,28.68907894,-106.14219485,p8
1465587,2021-07-09,LESIONES POR ARMA BLANCA,28.63366474,-106.04357235,v14
1465607,2021-07-09,ROBO DE AUTOPARTES O ACCESORIOS,28.64556518,-106.11477646,p8
1465608,2021-07-09,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.65466536,-105.9658589,p1
1465653,2021-07-09,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.65663027,-105.95989088,p0
1465791,2021-07-09,HOMICIDIO DOLOSO,28.6887691,-106.1325718,v12
1465799,2021-07-09,ROBO DE AUTOPARTES O ACCESORIOS,28.69892839,-106.10711944,p8
1466204,2021-07-09,ABUSO SEXUAL,28.6335975,-106.0183487,v8
1466254,2021-07-09,ABUSO SEXUAL,28.7286138,-106.1248826,v8
1466290,2021-07-10,VIOLENCIA FAMILIAR,28.6898594,-106.1237335,v0
1466297,2021-07-10,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6367341,-106.0952093,p0
1466620,2021-07-10,ROBO A BIENES PÚBLICOS,28.64720486,-106.07100121,p16
1466636,2021-07-10,ROBO A CONSTRUCCIÓN,28.7132954,-106.1547943,p14
1466648,2021-07-10,VIOLENCIA FAMILIAR,28.6043848,-106.0299643,v0
1466684,2021-07-10,ROBO DE VEHÍCULO SIN VIOLENCIA,28.61422213,-106.07140282,p2
1466700,2021-07-10,ROBO DE AUTOPARTES O ACCESORIOS,28.68093207,-106.11036895,p8
1466755,2021-07-10,ROBO DE AUTOPARTES O ACCESORIOS,28.61879496,-106.10330122,p8
1466813,2021-07-10,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6450277,-106.07337427,p2
1466840,2021-07-10,ROBO A TRANSPORTISTA CON VIOLENCIA,28.59860026,-106.02568415,v11
1466924,2021-07-10,HOMICIDIO DOLOSO,28.75868622,-106.11910797,v12
1466936,2021-07-10,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65988182,-106.0951972,p2
1466986,2021-07-10,"DAÑOS A BIENES PÚBLICOS, INSTITUCIONES, MONUMENTOS, ENTRE OTROS",28.60650211,-106.04286135,p19
1467028,2021-07-10,FRAUDE,28.6792132,-106.0890993,p10
1467030,2021-07-10,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63707836,-106.0778039,p0
1467042,2021-07-10,VIOLENCIA FAMILIAR,28.61107224,-106.08501488,v0
1467088,2021-07-10,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63107705,-106.0605564,p0
1467438,2021-07-11,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.6060503,-106.02637016,v4
1467505,2021-07-11,ROBO DE VEHÍCULO SIN VIOLENCIA,28.62850959,-106.0735053,p2
1467548,2021-07-11,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.7327928,-106.0962629,v1
1467932,2021-07-11,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6424015,-106.06355,p1
1467993,2021-07-11,DAÑOS A PROPIEDAD PARTICULAR,28.60805389,-106.07301756,p7
1468095,2021-07-11,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.64220941,-106.05660667,p0
1468150,2021-07-11,ABUSO SEXUAL,28.6582094,-105.9699422,v8
1468156,2021-07-11,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67247161,-106.09082522,p2
1468191,2021-07-11,CRISTALAZO O ROBO AL INTERIOR DE VEHÍCULO,28.6716471,-106.1004427,p17
1468199,2021-07-11,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6148094,-106.03224566,v1
1468217,2021-07-11,ROBO DE VEHÍCULO SIN VIOLENCIA,28.59817489,-106.03178539,p2
1468328,2021-07-11,FRAUDE,28.56641961,-106.14575443,p10
1468468,2021-07-11,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.67104486,-105.9490791,v4
1468483,2021-07-11,DAÑOS A PROPIEDAD PARTICULAR,28.8193715,-106.17652028,p7
1468504,2021-07-11,ROBO DE VEHÍCULO SIN VIOLENCIA,28.74452695,-106.13300737,p2
1468547,2021-07-11,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.78372498,-106.16422151,p0
1468609,2021-07-11,ROBO DE AUTOPARTES O ACCESORIOS,28.59391689,-106.11037348,p8
1468628,2021-07-11,VIOLACIÓN,28.59208525,-106.08915568,v10
1468657,2021-07-11,VIOLENCIA FAMILIAR,28.6107064,-106.01500081,v0
1468832,2021-07-12,VIOLENCIA FAMILIAR,28.66362473,-106.01202096,v0
1468903,2021-07-12,VIOLENCIA FAMILIAR,28.66235173,-105.94331422,v0
1469007,2021-07-12,ROBO DE AUTOPARTES O ACCESORIOS,28.59919359,-106.06808004,p8
1469031,2021-07-12,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65851551,-106.11662,p2
1469052,2021-07-12,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.60582316,-106.00366288,p1
1469057,2021-07-12,ROBO DE VEHÍCULO SIN VIOLENCIA,28.59096934,-106.10104716,p2
1469135,2021-07-12,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66798416,-106.09104481,p2
1469155,2021-07-12,VIOLENCIA FAMILIAR,28.67794889,-106.03555448,v0
1469161,2021-07-12,ROBO DE AUTOPARTES O ACCESORIOS,28.60743736,-106.09481641,p8
1469171,2021-07-12,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.65727335,-106.10520802,p1
1469178,2021-07-12,ABUSO SEXUAL,28.69799706,-106.0984702,v8
1469224,2021-07-12,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.65734312,-106.10550549,p1
1469240,2021-07-12,VIOLENCIA FAMILIAR,28.74254133,-106.12219236,v0
1469265,2021-07-12,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.60045262,-106.10137099,v1
1469304,2021-07-12,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.69593377,-106.10136594,p0
1469344,2021-07-12,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.60499766,-106.02234056,p0
1469386,2021-07-12,DAÑOS A PROPIEDAD PARTICULAR,28.6229138,-106.0819062,p7
1469418,2021-07-12,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.67332896,-106.09530633,p0
1469431,2021-07-12,DAÑOS A PROPIEDAD PARTICULAR,28.69821335,-106.14424914,p7
1469465,2021-07-12,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.66255492,-106.08265901,p0
1469480,2021-07-12,ROBO A CASA HABITACIÓN CON VIOLENCIA,28.65695986,-106.15679578,v16
1469550,2021-07-12,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6155633,-106.0892663,p2
1469586,2021-07-12,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.73193035,-106.12175697,v1
1469645,2021-07-12,DAÑOS A PROPIEDAD PARTICULAR,28.6153336,-106.05744219,p7
1469687,2021-07-12,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.678611,-106.1421781,p1
1469731,2021-07-12,DAÑOS A PROPIEDAD PARTICULAR,28.64115268,-106.06477053,p7
1469747,2021-07-12,DAÑOS A PROPIEDAD PARTICULAR,28.64557957,-106.0925624,p7
1469870,2021-07-13,HOMICIDIO DOLOSO,28.74614276,-106.11123205,v12
1469944,2021-07-13,DAÑOS A PROPIEDAD PARTICULAR,28.65487158,-106.0953293,p7
1469972,2021-07-13,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6848916,-106.114176,p0
1469983,2021-07-13,DAÑOS A PROPIEDAD PARTICULAR,28.67224103,-106.07043858,p7
1469985,2021-07-13,ROBO DE VEHÍCULO SIN VIOLENCIA,28.7189195,-106.1500743,p2
1470013,2021-07-13,ROBO A ESCUELA SIN VIOLENCIA,28.68074412,-106.12967034,p12
1470017,2021-07-13,ROBO A ESCUELA SIN VIOLENCIA,28.6877628,-106.1043207,p12
1470053,2021-07-13,DAÑOS A PROPIEDAD PARTICULAR,28.65600691,-106.10499757,p7
1470057,2021-07-13,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.66083516,-106.10891892,p1
1470136,2021-07-13,ROBO DE AUTOPARTES O ACCESORIOS,28.68449817,-106.13900185,p8
1470227,2021-07-13,VIOLENCIA FAMILIAR,28.74560491,-106.16754093,v0
1470245,2021-07-13,DAÑOS A PROPIEDAD PARTICULAR,28.65121631,-106.03683692,p7
1470266,2021-07-13,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7278988,-106.1378443,p1
1470314,2021-07-13,DAÑOS A PROPIEDAD PARTICULAR,28.63256305,-106.05070821,p7
1470334,2021-07-13,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.592307,-106.0242912,p0
1470712,2021-07-14,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6077627,-106.1004231,p2
1470749,2021-07-14,ROBO DE VEHÍCULO SIN VIOLENCIA,28.59754572,-106.09252539,p2
1470757,2021-07-14,LESIONES POR ARMA BLANCA,28.66471538,-106.12324509,v14
1470761,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6447226,-106.0675997,p1
1470762,2021-07-14,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6891795,-106.0773874,p0
1470765,2021-07-14,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66972005,-106.11505024,p2
1470769,2021-07-14,ROBO DE AUTOPARTES O ACCESORIOS,28.704697,-106.1507397,p8
1470805,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.66246577,-106.12131416,p1
1470881,2021-07-14,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6782351,-106.1135852,p2
1470896,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.63167446,-106.08316029,p1
1470901,2021-07-14,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6999843,-106.10863,p0
1470914,2021-07-14,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.60501912,-106.03379546,p0
1470941,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6003322,-106.0673737,p1
1471017,2021-07-14,ROBO A ESCUELA SIN VIOLENCIA,28.66381752,-106.01991757,p12
1471029,2021-07-14,ROBO DE AUTOPARTES O ACCESORIOS,28.67432983,-106.10431243,p8
1471046,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.72777824,-106.13272431,p1
1471058,2021-07-14,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63465609,-106.1006845,p0
1471092,2021-07-14,ROBO A BIENES PÚBLICOS,28.6978817,-106.1038347,p16
1471094,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.73113618,-106.12190221,p1
1471216,2021-07-14,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.73701441,-106.15556946,v1
1471248,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.62070289,-106.02947014,p1
1471253,2021-07-14,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.5990882,-106.0325154,p1
1471296,2021-07-14,DAÑOS A PROPIEDAD PARTICULAR,28.65614834,-105.96800084,p7
1471365,2021-07-14,DAÑOS A PROPIEDAD PARTICULAR,28.62178996,-106.11101019,p7
1471459,2021-07-14,ROBO A TRANSPORTISTA CON VIOLENCIA,28.6002003,-106.04012018,v11
1471494,2021-07-15,VIOLENCIA FAMILIAR,28.69030347,-106.11000722,v0
1471500,2021-07-15,VIOLENCIA FAMILIAR,28.60012669,-106.02911477,v0
1471566,2021-07-15,DAÑOS A PROPIEDAD PARTICULAR,28.60179038,-106.05169279,p7
1471580,2021-07-15,VIOLENCIA FAMILIAR,28.66111793,-105.99095804,v0
1471669,2021-07-15,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7106887,-106.0936275,p1
1471695,2021-07-15,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.58954778,-106.04125597,p0
1471708,2021-07-15,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7066284,-106.1288509,p1
1471783,2021-07-15,ROBO DE AUTOPARTES O ACCESORIOS,28.69040982,-106.11244441,p8
1471868,2021-07-15,ROBO DE AUTOPARTES O ACCESORIOS,28.63870511,-106.07526287,p8
1471890,2021-07-15,ROBO DE AUTOPARTES O ACCESORIOS,28.66162121,-106.0854225,p8
1471898,2021-07-15,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7119889,-106.1503751,p1
1471944,2021-07-15,VIOLENCIA FAMILIAR,28.6188068,-106.0223506,v0
1471989,2021-07-15,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.59307296,-105.98959361,p0
1472005,2021-07-15,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6938974,-106.1187763,p1
1472035,2021-07-15,ROBO DE VEHÍCULO CON VIOLENCIA,28.65640372,-106.11550277,v5
1472054,2021-07-15,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63418,-106.0681678,p0
1472126,2021-07-15,PRIVACIÓN DE LA LIBERTAD,28.6950198,-106.0997469,v17
1472230,2021-07-15,DAÑOS A PROPIEDAD PARTICULAR,28.65824317,-106.01566785,p7
1472231,2021-07-15,VIOLENCIA FAMILIAR,28.6737896,-106.1275165,v0
1472320,2021-07-15,DAÑOS A PROPIEDAD PARTICULAR,28.77790822,-106.16732682,p7
1472529,2021-07-16,VIOLENCIA FAMILIAR,28.59499001,-106.14521538,v0
1472637,2021-07-16,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6959057,-106.1501264,p0
1472645,2021-07-16,DAÑOS A PROPIEDAD PARTICULAR,28.67804726,-106.10444353,p7
1472651,2021-07-16,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6655117,-106.08310896,p1
1472699,2021-07-16,ROBO A CONSTRUCCIÓN,28.59297456,-106.15829306,p14
1472780,2021-07-16,VIOLENCIA FAMILIAR,28.6556647,-105.96367832,v0
1472836,2021-07-16,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.77969034,-106.1689345,p0
1472896,2021-07-16,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.63512611,-106.12260244,p1
1472920,2021-07-16,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.66657073,-106.1006392,p1
1472991,2021-07-16,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63420881,-106.06859278,p0
1473071,2021-07-16,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6342258,-106.0871207,v1
1473110,2021-07-16,AMENAZA,28.683074,-106.1166314,v23
1473209,2021-07-16,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66069562,-106.0961266,p2
1473220,2021-07-16,ROBO DE VEHÍCULO CON VIOLENCIA,28.65882109,-106.10134614,v5
1473250,2021-07-16,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.65952853,-106.01182812,v4
1473299,2021-07-16,ROBO DE VEHÍCULO SIN VIOLENCIA,28.68505195,-106.12406592,p2
1473360,2021-07-16,ROBO DE AUTOPARTES O ACCESORIOS,28.64447306,-106.08311783,p8
1473408,2021-07-16,DAÑOS A PROPIEDAD PARTICULAR,28.6984416,-106.148198,p7
1473595,2021-07-17,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6337,-106.08831659,p0
1473614,2021-07-17,DAÑOS A PROPIEDAD PARTICULAR,28.78751876,-106.14747672,p7
1473700,2021-07-17,HOMICIDIO DOLOSO,28.65791051,-106.07311557,v12
1473729,2021-07-17,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.60224288,-105.99222554,p1
1473804,2021-07-17,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6189387,-106.0776318,p1
1473806,2021-07-17,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.66910644,-106.09401392,p1
1473924,2021-07-17,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.67780643,-106.10409304,p1
1473983,2021-07-17,ROBO DE VEHÍCULO CON VIOLENCIA,28.67919443,-105.98094146,v5
1474011,2021-07-17,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6558753,-105.964461,p0
1474094,2021-07-17,ROBO DE VEHÍCULO SIN VIOLENCIA,28.646019,-106.0743498,p2
1474119,2021-07-17,LESIONES POR ARMA BLANCA,28.594213,-106.01619239,v14
1474120,2021-07-17,POSESIÓN DE VEHÍCULO CON REPORTE DE ROBO,28.73711289,-106.09880976,p9
1474152,2021-07-17,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6553199,-105.96139334,p0
1474251,2021-07-17,ROBO DE VEHÍCULO SIN VIOLENCIA,28.62056403,-106.08765943,p2
1474285,2021-07-17,FRAUDE,28.63594928,-106.07564399,p10
1474289,2021-07-17,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.69729618,-106.10694872,v1
1474348,2021-07-17,ROBO DE VEHÍCULO SIN VIOLENCIA,28.62849283,-106.07353226,p2
1474428,2021-07-17,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6174322,-106.0807748,v1
1474522,2021-07-17,VIOLACIÓN,28.57701634,-106.03451565,v10
1474856,2021-07-18,VIOLENCIA FAMILIAR,28.67583606,-106.12308738,v0
1474971,2021-07-18,TENTATIVA DE HOMICIDIO,28.59352804,-106.04457398,v6
1475010,2021-07-18,DAÑOS A PROPIEDAD PARTICULAR,28.6292384,-106.08305344,p7
1475195,2021-07-18,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.57299934,-106.01299272,p1
1475252,2021-07-18,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.67780693,-106.10403164,p1
1475429,2021-07-18,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6888397,-106.0912169,p0
1475481,2021-07-18,ROBO DE AUTOPARTES O ACCESORIOS,28.6784411,-106.11475369,p8
1475522,2021-07-18,VIOLENCIA FAMILIAR,28.6730385,-106.1297935,v0
1475544,2021-07-18,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.69296146,-106.09170292,p0
1475552,2021-07-18,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.67170535,-105.95287544,p0
1475625,2021-07-18,DAÑOS A PROPIEDAD PARTICULAR,28.5855198,-106.0185641,p7
1475708,2021-07-18,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.71906139,-106.14518961,p1
1475709,2021-07-18,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6316478,-106.08293346,v1
1475751,2021-07-18,NARCOMENUDEO,28.6146196,-106.100548,v9
1476268,2021-07-19,VIOLENCIA FAMILIAR,28.65699437,-105.9620021,v0
1476294,2021-07-19,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.63145123,-106.05308209,p1
1476296,2021-07-19,ABUSO DE CONFIANZA,28.6432821,-106.07740691,p18
1476347,2021-07-19,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6199451,-106.0538689,p1
1476351,2021-07-19,HOMICIDIO DOLOSO,28.34764789,-106.31338934,v12
1476394,2021-07-19,HOMICIDIO DOLOSO,28.74245611,-106.1018331,v12
1476444,2021-07-19,ROBO DE AUTOPARTES O ACCESORIOS,28.71706624,-106.09309986,p8
1476472,2021-07-19,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6935918,-106.1312282,p1
1476534,2021-07-19,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65376959,-106.11862633,p2
1476547,2021-07-19,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.65952423,-106.00998618,p0
1476553,2021-07-19,ALLANAMIENTO DE MORADA,28.65745318,-106.07289278,p21
1476626,2021-07-19,FRAUDE,28.66787305,-106.07673736,p10
1476635,2021-07-19,DAÑOS A PROPIEDAD PARTICULAR,28.7535242,-106.1292499,p7
1476644,2021-07-19,ROBO DE VEHÍCULO SIN VIOLENCIA,28.78413024,-106.15746909,p2
1476680,2021-07-19,VIOLENCIA FAMILIAR,28.60168504,-106.02127641,v0
1476687,2021-07-19,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64246398,-106.07927082,p2
1476693,2021-07-19,VIOLENCIA FAMILIAR,28.6580792,-106.0725671,v0
1476720,2021-07-19,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.6131452,-106.0648157,v4
1476735,2021-07-19,DAÑOS A PROPIEDAD PARTICULAR,28.68324411,-106.10134572,p7
1476926,2021-07-19,ROBO DE AUTOPARTES O ACCESORIOS,28.6613079,-106.07263854,p8
1476989,2021-07-19,ROBO DE AUTOPARTES O ACCESORIOS,28.68496968,-106.1419605,p8
1477011,2021-07-19,ROBO DE VEHÍCULO SIN VIOLENCIA,28.74038123,-106.12906105,p2
1477081,2021-07-19,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66078537,-106.09618893,p2
1477119,2021-07-19,ROBO DE VEHÍCULO CON VIOLENCIA,28.6196479,-106.1088562,v5
1477260,2021-07-20,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67624125,-106.11336926,p2
1477475,2021-07-20,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6207515,-106.0496785,p1
1477491,2021-07-20,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.64017159,-106.07129807,p1
1477502,2021-07-20,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.68587634,-106.11057463,p1
1477531,2021-07-20,VIOLENCIA FAMILIAR,28.6424547,-106.1501791,v0
1477541,2021-07-20,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.68401314,-106.08209157,p1
1477585,2021-07-20,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.63995599,-106.07686139,v1
1477599,2021-07-20,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6899671,-106.1373145,p0
1477658,2021-07-20,FRAUDE,28.71601772,-106.14952735,p10
1477750,2021-07-20,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6558002,-105.9612403,p0
1477780,2021-07-20,DAÑOS A PROPIEDAD PARTICULAR,28.6043452,-106.0434731,p7
1477885,2021-07-20,CRISTALAZO O ROBO AL INTERIOR DE VEHÍCULO,28.64273807,-106.09012867,p17
1477930,2021-07-20,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.64633745,-106.05964583,p0
1477951,2021-07-20,PRIVACIÓN DE LA LIBERTAD,28.66759985,-106.01392165,v17
1477970,2021-07-20,FRAUDE,28.6346075,-106.07526202,p10
1478108,2021-07-20,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65666695,-106.0796823,p2
1478163,2021-07-21,VIOLENCIA CONTRA LA MUJER,28.66250318,-106.10581546,v15
1478177,2021-07-21,ROBO A BIENES PÚBLICOS,28.61954284,-106.06738579,p16
1478341,2021-07-21,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.78584896,-106.16436231,p1
1478342,2021-07-21,ROBO DE AUTOPARTES O ACCESORIOS,28.6467042,-105.9964478,p8
1478443,2021-07-21,ABUSO SEXUAL,28.74268668,-106.13827166,v8
1478450,2021-07-21,ROBO DE AUTOPARTES O ACCESORIOS,28.71667654,-106.13922868,p8
1478494,2021-07-21,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66050533,-106.11348004,p2
1478531,2021-07-21,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6722336,-106.1143562,p1
1478535,2021-07-21,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6462781,-106.0950816,v1
1478558,2021-07-21,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.72468403,-106.1573805,p1
1478561,2021-07-21,ROBO DE VEHÍCULO SIN VIOLENCIA,28.630296,-106.0755675,p2
1478637,2021-07-21,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.7054774,-106.1154201,p0
1478686,2021-07-21,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6663295,-106.1047709,p0
1478733,2021-07-21,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64534209,-106.07372426,p2
1478755,2021-07-21,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.63574382,-106.06279262,p0
1478787,2021-07-21,DAÑOS A PROPIEDAD PARTICULAR,28.6321453,-106.073048,p7
1478917,2021-07-21,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6069361,-106.1195862,p0
1478925,2021-07-21,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.78565591,-106.15531405,v1
1478964,2021-07-21,VIOLACIÓN,28.6468533,-105.983745,v10
1479120,2021-07-22,DAÑOS A PROPIEDAD PARTICULAR,28.62293962,-106.04028235,p7
1479202,2021-07-22,DAÑOS A PROPIEDAD PARTICULAR,28.6272498,-106.0649087,p7
1479234,2021-07-22,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6742302,-106.099921,p1
1479240,2021-07-22,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.64185837,-106.06007562,v4
1479254,2021-07-22,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.62477229,-106.06807291,p1
1479257,2021-07-22,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6702628,-106.1066976,p1
1479309,2021-07-22,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.7352577,-106.1230167,v1
